hex,bboxes,mask,cls,thermal
00004bb6,False,False,1.0,False
00004bb7,False,False,1.0,False
00004bb8,False,False,1.0,False
00004bb9,False,False,1.0,False
00004bba,False,False,1.0,False
00004bbb,False,False,1.0,False
00004bbc,False,False,1.0,False
00004bbd,False,False,1.0,False
00004bbe,False,False,1.0,False
00004bbf,False,False,1.0,False
00004bc0,False,False,1.0,False
00004bc1,False,False,1.0,False
00004bc2,False,False,1.0,False
00004bc3,False,False,1.0,False
00004bc4,False,False,1.0,False
00004bc5,False,False,1.0,False
00004bc6,False,False,1.0,False
00004bc7,False,False,1.0,False
00004bc8,False,False,1.0,False
00004bc9,False,False,1.0,False
00004bca,False,False,1.0,False
00004bcb,False,False,1.0,False
00004bcc,False,False,1.0,False
00004bcd,False,False,1.0,False
00004bce,False,False,1.0,False
00004bcf,False,False,1.0,False
00004bd0,False,False,1.0,False
00004bd1,False,False,1.0,False
00004bd2,False,False,1.0,False
00004bd3,False,False,1.0,False
00004bd4,False,False,1.0,False
00004bd5,False,False,1.0,False
00004bd6,False,False,1.0,False
00004bd7,False,False,1.0,False
00004bd8,False,False,1.0,False
00004bd9,False,False,1.0,False
00004bda,False,False,1.0,False
00004bdb,False,False,1.0,False
00004bdc,False,False,1.0,False
00004bdd,False,False,1.0,False
00004bde,False,False,1.0,False
00004bdf,False,False,1.0,False
00004be0,False,False,1.0,False
00004be1,False,False,1.0,False
00004be2,False,False,1.0,False
00004be3,False,False,1.0,False
00004be4,False,False,1.0,False
00004be5,False,False,1.0,False
00004be6,False,False,1.0,False
00004be7,False,False,1.0,False
00004be8,False,False,1.0,False
00004be9,False,False,1.0,False
00004bea,False,False,1.0,False
00004beb,False,False,1.0,False
00004bec,False,False,1.0,False
00004bed,False,False,1.0,False
00004bee,False,False,1.0,False
00004bef,False,False,1.0,False
00004bf0,False,False,1.0,False
00004bf1,False,False,1.0,False
00004bf2,False,False,1.0,False
00004bf3,False,False,1.0,False
00004bf4,False,False,1.0,False
00004bf5,False,False,1.0,False
00004bf6,False,False,1.0,False
00004bf7,False,False,1.0,False
00004bf8,False,False,1.0,False
00004bf9,False,False,1.0,False
00004bfa,False,False,1.0,False
00004bfb,False,False,1.0,False
00004bfc,False,False,1.0,False
00004bfd,False,False,1.0,False
00004bfe,False,False,1.0,False
00004bff,False,False,1.0,False
00004c00,False,False,1.0,False
00004c01,False,False,1.0,False
00004c02,False,False,1.0,False
00004c03,False,False,1.0,False
00004c04,False,False,1.0,False
00004c05,False,False,1.0,False
00004c06,False,False,1.0,False
00004c07,False,False,1.0,False
00004c08,False,False,1.0,False
00004c09,False,False,1.0,False
00004c0a,False,False,1.0,False
00004c0b,False,False,1.0,False
00004c0c,False,False,1.0,False
00004c0d,False,False,1.0,False
00004c0e,False,False,1.0,False
00004c0f,False,False,1.0,False
00004c10,False,False,1.0,False
00004c11,False,False,1.0,False
00004c12,False,False,1.0,False
00004c13,False,False,1.0,False
00004c14,False,False,1.0,False
00004c15,False,False,1.0,False
00004c16,False,False,1.0,False
00004c17,False,False,1.0,False
00004c18,False,False,1.0,False
00004c19,False,False,1.0,False
00004c1a,False,False,1.0,False
00004c1b,False,False,1.0,False
00004c1c,False,False,1.0,False
00004c1d,False,False,1.0,False
00004c1e,False,False,1.0,False
00004c1f,False,False,1.0,False
00004c20,False,False,1.0,False
00004c21,False,False,1.0,False
00004c22,False,False,1.0,False
00004c23,False,False,1.0,False
00004c24,False,False,1.0,False
00004c25,False,False,1.0,False
00004c26,False,False,1.0,False
00004c27,False,False,1.0,False
00004c28,False,False,1.0,False
00004c29,False,False,1.0,False
00004c2a,False,False,1.0,False
00004c2b,False,False,1.0,False
00004c2c,False,False,1.0,False
00004c2d,False,False,1.0,False
00004c2e,False,False,1.0,False
00004c2f,False,False,1.0,False
00004c30,False,False,1.0,False
00004c31,False,False,1.0,False
00004c32,False,False,1.0,False
00004c33,False,False,1.0,False
00004c34,False,False,1.0,False
00004c35,False,False,1.0,False
00004c36,False,False,1.0,False
00004c37,False,False,1.0,False
00004c38,False,False,1.0,False
00004c39,False,False,1.0,False
00004c3a,False,False,1.0,False
00004c3b,False,False,1.0,False
00004c3c,False,False,1.0,False
00004c3d,False,False,1.0,False
00004c3e,False,False,1.0,False
00004c3f,False,False,1.0,False
00004c40,False,False,1.0,False
00004c41,False,False,1.0,False
00004c42,False,False,1.0,False
00004c43,False,False,1.0,False
00004c44,False,False,1.0,False
00004c45,False,False,1.0,False
00004c46,False,False,1.0,False
00004c47,False,False,1.0,False
00004c48,False,False,1.0,False
00004c49,False,False,1.0,False
00004c4a,False,False,1.0,False
00004c4b,False,False,1.0,False
00004c4c,False,False,1.0,False
00004c4d,False,False,1.0,False
00004c4e,False,False,1.0,False
00004c4f,False,False,1.0,False
00004c50,False,False,1.0,False
00004c51,False,False,1.0,False
00004c52,False,False,1.0,False
00004c53,False,False,1.0,False
00004c54,False,False,1.0,False
00004c55,False,False,1.0,False
00004c56,False,False,1.0,False
00004c57,False,False,1.0,False
00004c58,False,False,1.0,False
00004c59,False,False,1.0,False
00004c5a,False,False,1.0,False
00004c5b,False,False,1.0,False
00004c5c,False,False,1.0,False
00004c5d,False,False,1.0,False
00004c5e,False,False,1.0,False
00004c5f,False,False,1.0,False
00004c60,False,False,1.0,False
00004c61,False,False,1.0,False
00004c62,False,False,1.0,False
00004c63,False,False,1.0,False
00004c64,False,False,1.0,False
00004c65,False,False,1.0,False
00004c66,False,False,1.0,False
00004c67,False,False,1.0,False
00004c68,False,False,1.0,False
00004c69,False,False,1.0,False
00004c6a,False,False,1.0,False
00004c6b,False,False,1.0,False
00004c6c,False,False,1.0,False
00004c6d,False,False,1.0,False
00004c6e,False,False,1.0,False
00004c6f,False,False,1.0,False
00004c70,False,False,1.0,False
00004c71,False,False,1.0,False
00004c72,False,False,1.0,False
00004c73,False,False,1.0,False
00004c74,False,False,1.0,False
00004c75,False,False,1.0,False
00004c76,False,False,1.0,False
00004c77,False,False,1.0,False
00004c78,False,False,1.0,False
00004c79,False,False,1.0,False
00004c7a,False,False,1.0,False
00004c7b,False,False,1.0,False
00004c7c,False,False,1.0,False
00004c7d,False,False,1.0,False
00004c7e,False,False,1.0,False
00004c7f,False,False,1.0,False
00004c80,False,False,1.0,False
00004c81,False,False,1.0,False
00004c82,False,False,1.0,False
00004c83,False,False,1.0,False
00004c84,False,False,1.0,False
00004c85,False,False,1.0,False
00004c86,False,False,1.0,False
00004c87,False,False,1.0,False
00004c88,False,False,1.0,False
00004c89,False,False,1.0,False
00004c8a,False,False,1.0,False
00004c8b,False,False,1.0,False
00004c8c,False,False,1.0,False
00004c8d,False,False,1.0,False
00004c8e,False,False,1.0,False
00004c8f,False,False,1.0,False
00004c90,False,False,1.0,False
00004c91,False,False,1.0,False
00004c92,False,False,1.0,False
00004c93,False,False,1.0,False
00004c94,False,False,1.0,False
00004c95,False,False,1.0,False
00004c96,False,False,1.0,False
00004c97,False,False,1.0,False
00004c98,False,False,1.0,False
00004c99,False,False,1.0,False
00004c9a,False,False,1.0,False
00004c9b,False,False,1.0,False
00004c9c,False,False,1.0,False
00004c9d,False,False,1.0,False
00004c9e,False,False,1.0,False
00004c9f,False,False,1.0,False
00004ca0,False,False,1.0,False
00004ca1,False,False,1.0,False
00004ca2,False,False,1.0,False
00004ca3,False,False,1.0,False
00004ca4,False,False,1.0,False
00004ca5,False,False,1.0,False
00004ca6,False,False,1.0,False
00004ca7,False,False,1.0,False
00004ca8,False,False,1.0,False
00004ca9,False,False,1.0,False
00004caa,False,False,1.0,False
00004cab,False,False,1.0,False
00004cac,False,False,1.0,False
00004cad,False,False,1.0,False
00004cae,False,False,1.0,False
00004caf,False,False,1.0,False
00004cb0,False,False,1.0,False
00004cb1,False,False,1.0,False
00004cb2,False,False,1.0,False
00004cb3,False,False,1.0,False
00004cb4,False,False,1.0,False
00004cb5,False,False,1.0,False
00004cb6,False,False,1.0,False
00004cb7,False,False,1.0,False
00004cb8,False,False,1.0,False
00004cb9,False,False,1.0,False
00004cba,False,False,1.0,False
00004cbb,False,False,1.0,False
00004cbc,False,False,1.0,False
00004cbd,False,False,1.0,False
00004cbe,False,False,1.0,False
00004cbf,False,False,1.0,False
00004cc0,False,False,1.0,False
00004cc1,False,False,1.0,False
00004cc2,False,False,1.0,False
00004cc3,False,False,1.0,False
00004cc4,False,False,1.0,False
00004cc5,False,False,1.0,False
00004cc6,False,False,1.0,False
00004cc7,False,False,1.0,False
00004cc8,False,False,1.0,False
00004cc9,False,False,1.0,False
00004cca,False,False,1.0,False
00004ccb,False,False,1.0,False
00004ccc,False,False,1.0,False
00004ccd,False,False,1.0,False
00004cce,False,False,1.0,False
00004ccf,False,False,1.0,False
00004cd0,False,False,1.0,False
00004cd1,False,False,1.0,False
00004cd2,False,False,1.0,False
00004cd3,False,False,1.0,False
00004cd4,False,False,1.0,False
00004cd5,False,False,1.0,False
00004cd6,False,False,1.0,False
00004cd7,False,False,1.0,False
00004cd8,False,False,1.0,False
00004cd9,False,False,1.0,False
00004cda,False,False,1.0,False
00004cdb,False,False,1.0,False
00004cdc,False,False,1.0,False
00004cdd,False,False,1.0,False
00004cde,False,False,1.0,False
00004cdf,False,False,1.0,False
00004ce0,False,False,1.0,False
00004ce1,False,False,1.0,False
00004ce2,False,False,1.0,False
00004ce3,False,False,1.0,False
00004ce4,False,False,1.0,False
00004ce5,False,False,1.0,False
00004ce6,False,False,1.0,False
00004ce7,False,False,1.0,False
00004ce8,False,False,1.0,False
00004ce9,False,False,1.0,False
00004cea,False,False,1.0,False
00004ceb,False,False,1.0,False
00004cec,False,False,1.0,False
00004ced,False,False,1.0,False
00004cee,False,False,1.0,False
00004cef,False,False,1.0,False
00004cf0,False,False,1.0,False
00004cf1,False,False,1.0,False
00004cf2,False,False,1.0,False
00004cf3,False,False,1.0,False
00004cf4,False,False,1.0,False
00004cf5,False,False,1.0,False
00004cf6,False,False,1.0,False
00004cf7,False,False,1.0,False
00004cf8,False,False,1.0,False
00004cf9,False,False,1.0,False
00004cfa,False,False,1.0,False
00004cfb,False,False,1.0,False
00004cfc,False,False,1.0,False
00004cfd,False,False,1.0,False
00004cfe,False,False,1.0,False
00004cff,False,False,1.0,False
00004d00,False,False,1.0,False
00004d01,False,False,1.0,False
00004d02,False,False,1.0,False
00004d03,False,False,1.0,False
00004d04,False,False,1.0,False
00004d05,False,False,1.0,False
00004d06,False,False,1.0,False
00004d07,False,False,1.0,False
00004d08,False,False,1.0,False
00004d09,False,False,1.0,False
00004d0a,False,False,1.0,False
00004d0b,False,False,1.0,False
00004d0c,False,False,1.0,False
00004d0d,False,False,1.0,False
00004d0e,False,False,1.0,False
00004d0f,False,False,1.0,False
00004d10,False,False,1.0,False
00004d11,False,False,1.0,False
00004d12,False,False,1.0,False
00004d13,False,False,1.0,False
00004d14,False,False,1.0,False
00004d15,False,False,1.0,False
00004d16,False,False,1.0,False
00004d17,False,False,1.0,False
00004d18,False,False,1.0,False
00004d19,False,False,1.0,False
00004d1a,False,False,1.0,False
00004d1b,False,False,1.0,False
00004d1c,False,False,1.0,False
00004d1d,False,False,1.0,False
00004d1e,False,False,1.0,False
00004d1f,False,False,1.0,False
00004d20,False,False,1.0,False
00004d21,False,False,1.0,False
00004d22,False,False,1.0,False
00004d23,False,False,1.0,False
00004d24,False,False,1.0,False
00004d25,False,False,1.0,False
00004d26,False,False,1.0,False
00004d27,False,False,1.0,False
00004d28,False,False,1.0,False
00004d29,False,False,1.0,False
00004d2a,False,False,1.0,False
00004d2b,False,False,1.0,False
00004d2c,False,False,1.0,False
00004d2d,False,False,1.0,False
00004d2e,False,False,1.0,False
00004d2f,False,False,1.0,False
00004d30,False,False,1.0,False
00004d31,False,False,1.0,False
00004d32,False,False,1.0,False
00004d33,False,False,1.0,False
00004d34,False,False,1.0,False
00004d35,False,False,1.0,False
00004d36,False,False,1.0,False
00004d37,False,False,1.0,False
00004d38,False,False,1.0,False
00004d39,False,False,1.0,False
00004d3a,False,False,1.0,False
00004d3b,False,False,1.0,False
00004d3c,False,False,1.0,False
00004d3d,False,False,1.0,False
00004d3e,False,False,1.0,False
00004d3f,False,False,1.0,False
00004d40,False,False,1.0,False
00004d41,False,False,1.0,False
00004d42,False,False,1.0,False
00004d43,False,False,1.0,False
00004d44,False,False,1.0,False
00004d45,False,False,1.0,False
00004d46,False,False,1.0,False
00004d47,False,False,1.0,False
00004d48,False,False,1.0,False
00004d49,False,False,1.0,False
00004d4a,False,False,1.0,False
00004d4b,False,False,1.0,False
00004d4c,False,False,1.0,False
00004d4d,False,False,1.0,False
00004d4e,False,False,1.0,False
00004d4f,False,False,1.0,False
00004d50,False,False,1.0,False
00004d51,False,False,1.0,False
00004d52,False,False,1.0,False
00004d53,False,False,1.0,False
00004d54,False,False,1.0,False
00004d55,False,False,1.0,False
00004d56,False,False,1.0,False
00004d57,False,False,1.0,False
00004d58,False,False,1.0,False
00004d59,False,False,1.0,False
00004d5a,False,False,1.0,False
00004d5b,False,False,1.0,False
00004d5c,False,False,1.0,False
00004d5d,False,False,1.0,False
00004d5e,False,False,1.0,False
00004d5f,False,False,1.0,False
00004d60,False,False,1.0,False
00004d61,False,False,1.0,False
00004d62,False,False,1.0,False
00004d63,False,False,1.0,False
00004d64,False,False,1.0,False
00004d65,False,False,1.0,False
00004d66,False,False,1.0,False
00004d67,False,False,1.0,False
00004d68,False,False,1.0,False
00004d69,False,False,1.0,False
00004d6a,False,False,1.0,False
00004d6b,False,False,1.0,False
00004d6c,False,False,1.0,False
00004d6d,False,False,1.0,False
00004d6e,False,False,1.0,False
00004d6f,False,False,1.0,False
00004d70,False,False,1.0,False
00004d71,False,False,1.0,False
00004d72,False,False,1.0,False
00004d73,False,False,1.0,False
00004d74,False,False,1.0,False
00004d75,False,False,1.0,False
00004d76,False,False,1.0,False
00004d77,False,False,1.0,False
00004d78,False,False,1.0,False
00004d79,False,False,1.0,False
00004d7a,False,False,1.0,False
00004d7b,False,False,1.0,False
00004d7c,False,False,1.0,False
00004d7d,False,False,1.0,False
00004d7e,False,False,1.0,False
00004d7f,False,False,1.0,False
00004d80,False,False,1.0,False
00004d81,False,False,1.0,False
00004d82,False,False,1.0,False
00004d83,False,False,1.0,False
00004d84,False,False,1.0,False
00004d85,False,False,1.0,False
00004d86,False,False,1.0,False
00004d87,False,False,1.0,False
00004d88,False,False,1.0,False
00004d89,False,False,1.0,False
00004d8a,False,False,1.0,False
00004d8b,False,False,1.0,False
00004d8c,False,False,1.0,False
00004d8d,False,False,1.0,False
00004d8e,False,False,1.0,False
00004d8f,False,False,1.0,False
